Idx RGB_file Qw Qx Qy Qz Tx Ty Tz
242 rgb/1311868173.067546.png 0.929721 -0.0643761 -0.283702 -0.225806 1.33653 -0.0754801 0.259546
243 rgb/1311868173.099605.png 0.930031 -0.0649846 -0.282343 -0.22606 1.33659 -0.0787031 0.26745
244 rgb/1311868173.131499.png 0.929738 -0.0664771 -0.282263 -0.226931 1.33872 -0.0820309 0.273983
245 rgb/1311868173.167457.png 0.929089 -0.0674198 -0.282323 -0.229224 1.33754 -0.0854815 0.282367
246 rgb/1311868173.199628.png 0.928466 -0.0659796 -0.282432 -0.232013 1.33545 -0.0895965 0.29026
247 rgb/1311868173.231487.png 0.927633 -0.0631723 -0.283279 -0.235076 1.33797 -0.0953121 0.295183
248 rgb/1311868173.267665.png 0.927711 -0.0604382 -0.282885 -0.235961 1.34 -0.099786 0.30086
249 rgb/1311868173.299659.png 0.928765 -0.0589015 -0.282132 -0.233088 1.34192 -0.104459 0.305913
250 rgb/1311868173.331533.png 0.929309 -0.0588111 -0.282835 -0.230068 1.34443 -0.107052 0.309949
251 rgb/1311868173.367650.png 0.928993 -0.0596148 -0.28474 -0.228784 1.3457 -0.110704 0.315285
252 rgb/1311868173.399596.png 0.928365 -0.0596011 -0.286982 -0.228536 1.34743 -0.115661 0.320849
253 rgb/1311868173.431624.png 0.927861 -0.0587316 -0.288535 -0.228852 1.35107 -0.121017 0.325571
254 rgb/1311868173.467604.png 0.927896 -0.0577606 -0.289093 -0.228252 1.35392 -0.125308 0.331621
255 rgb/1311868173.531628.png 0.928087 -0.0570496 -0.2913 -0.224823 1.36086 -0.130821 0.342273
256 rgb/1311868173.567616.png 0.927713 -0.058342 -0.292815 -0.224064 1.36347 -0.133607 0.348291
257 rgb/1311868173.631603.png 0.926869 -0.059979 -0.295001 -0.22426 1.36709 -0.139403 0.361004
258 rgb/1311868173.667986.png 0.926387 -0.0598323 -0.296128 -0.224805 1.3676 -0.142072 0.366944
259 rgb/1311868173.699670.png 0.925748 -0.0596264 -0.298545 -0.224295 1.36996 -0.144417 0.372468
260 rgb/1311868173.731607.png 0.924335 -0.0590438 -0.302356 -0.22517 1.37268 -0.147546 0.378119
261 rgb/1311868173.767623.png 0.922448 -0.058127 -0.306745 -0.2272 1.37599 -0.15189 0.384191
262 rgb/1311868173.799549.png 0.920969 -0.0562111 -0.310693 -0.228317 1.37783 -0.156761 0.390359
263 rgb/1311868173.831620.png 0.919334 -0.0537913 -0.31547 -0.228935 1.38093 -0.160896 0.394687
264 rgb/1311868173.867507.png 0.91655 -0.051629 -0.321697 -0.231913 1.38553 -0.166146 0.399187
265 rgb/1311868173.931642.png 0.910406 -0.0457193 -0.332486 -0.241922 1.39336 -0.180533 0.409959
266 rgb/1311868173.967631.png 0.90759 -0.0411707 -0.337254 -0.246671 1.39809 -0.185789 0.414928
267 rgb/1311868173.999745.png 0.904396 -0.0367909 -0.342412 -0.251931 1.40339 -0.191294 0.419586
268 rgb/1311868174.031740.png 0.901269 -0.0336956 -0.347858 -0.256075 1.40969 -0.197384 0.424932
269 rgb/1311868174.067656.png 0.898945 -0.0322524 -0.352824 -0.257633 1.41597 -0.203815 0.43085
270 rgb/1311868174.099508.png 0.896771 -0.031465 -0.357668 -0.258624 1.42338 -0.210125 0.43661
271 rgb/1311868174.131747.png 0.894545 -0.0310129 -0.361689 -0.260788 1.43028 -0.216309 0.443616
272 rgb/1311868174.167874.png 0.892787 -0.0299842 -0.364244 -0.263362 1.43425 -0.226059 0.449791
273 rgb/1311868174.231617.png 0.890336 -0.0251969 -0.368757 -0.265869 1.44657 -0.235342 0.462962
274 rgb/1311868174.267791.png 0.88877 -0.0234184 -0.371247 -0.267798 1.45282 -0.240896 0.467541
275 rgb/1311868174.299749.png 0.887391 -0.0217759 -0.373542 -0.269316 1.4592 -0.244879 0.472399
276 rgb/1311868174.331790.png 0.886052 -0.021158 -0.376028 -0.270313 1.46454 -0.247856 0.477614
277 rgb/1311868174.367988.png 0.884507 -0.0211707 -0.378705 -0.271632 1.46937 -0.251419 0.483306
278 rgb/1311868174.399743.png 0.882954 -0.0207411 -0.381146 -0.273299 1.47391 -0.255053 0.488507
279 rgb/1311868174.431786.png 0.881758 -0.0204351 -0.383271 -0.274208 1.47776 -0.257726 0.493673
280 rgb/1311868174.467566.png 0.88072 -0.0201283 -0.385608 -0.274289 1.48025 -0.258428 0.497364
281 rgb/1311868174.499672.png 0.878837 -0.0194784 -0.389511 -0.274861 1.48423 -0.259454 0.50185
282 rgb/1311868174.531708.png 0.876844 -0.0193667 -0.393352 -0.275763 1.48832 -0.262423 0.506511
283 rgb/1311868174.567585.png 0.875612 -0.0196773 -0.396156 -0.275641 1.49076 -0.266045 0.51022
284 rgb/1311868174.599662.png 0.874685 -0.0199973 -0.398566 -0.275087 1.49305 -0.269713 0.513887
285 rgb/1311868174.631772.png 0.874226 -0.0202905 -0.400711 -0.273404 1.49505 -0.273451 0.519357
286 rgb/1311868174.667800.png 0.874323 -0.0203116 -0.402307 -0.270735 1.49548 -0.276609 0.524825
287 rgb/1311868174.699578.png 0.874147 -0.0199992 -0.404117 -0.268622 1.49552 -0.279938 0.529072
288 rgb/1311868174.731625.png 0.873544 -0.0188521 -0.405908 -0.267965 1.49327 -0.285841 0.534006
289 rgb/1311868174.767680.png 0.872922 -0.0160557 -0.407865 -0.267201 1.49414 -0.291973 0.538065
290 rgb/1311868174.799810.png 0.872756 -0.0131496 -0.409317 -0.26568 1.49455 -0.296921 0.540865
291 rgb/1311868174.831815.png 0.872635 -0.0106567 -0.410765 -0.263949 1.49374 -0.302016 0.543868
292 rgb/1311868174.867798.png 0.872288 -0.00790212 -0.412308 -0.262784 1.49349 -0.308138 0.547142
293 rgb/1311868174.899678.png 0.872172 -0.00505856 -0.413291 -0.261691 1.49382 -0.315244 0.550968
294 rgb/1311868174.931819.png 0.8728 -0.00183354 -0.412856 -0.260323 1.49279 -0.321691 0.554808
295 rgb/1311868174.967694.png 0.873978 0.00181736 -0.411752 -0.25811 1.48951 -0.326038 0.557211
296 rgb/1311868174.999803.png 0.874564 0.0049162 -0.411479 -0.256515 1.48645 -0.329645 0.559874
297 rgb/1311868175.031665.png 0.874411 0.00769213 -0.411418 -0.257066 1.48085 -0.33769 0.561206
298 rgb/1311868175.067713.png 0.874253 0.0110212 -0.41123 -0.257782 1.47635 -0.34564 0.562806
299 rgb/1311868175.099631.png 0.874376 0.0137833 -0.410667 -0.25813 1.47048 -0.352118 0.563887
300 rgb/1311868175.131719.png 0.874223 0.0170712 -0.411136 -0.257705 1.46263 -0.359185 0.566578
301 rgb/1311868175.167807.png 0.873254 0.0224779 -0.41266 -0.258138 1.45403 -0.369591 0.569682
302 rgb/1311868175.199578.png 0.872129 0.0316516 -0.414234 -0.258457 1.44722 -0.383615 0.572428
303 rgb/1311868175.231818.png 0.871678 0.0443322 -0.415288 -0.256415 1.44363 -0.390839 0.575842
304 rgb/1311868175.267750.png 0.87195 0.0546518 -0.416206 -0.251973 1.43907 -0.394569 0.578853
305 rgb/1311868175.299978.png 0.872224 0.0612444 -0.418442 -0.245729 1.4347 -0.394546 0.581519
306 rgb/1311868175.331887.png 0.871658 0.0624186 -0.422988 -0.239579 1.43245 -0.39566 0.585606
307 rgb/1311868175.367738.png 0.870619 0.0607535 -0.428073 -0.234704 1.42858 -0.40228 0.591779
308 rgb/1311868175.400048.png 0.869722 0.0605102 -0.432162 -0.230565 1.42478 -0.410019 0.598158
309 rgb/1311868175.431994.png 0.869072 0.0622006 -0.435224 -0.226775 1.42143 -0.416997 0.604833
310 rgb/1311868175.467702.png 0.86894 0.0653409 -0.437002 -0.222946 1.41748 -0.424969 0.611657
311 rgb/1311868175.499770.png 0.868915 0.0703541 -0.438335 -0.218863 1.41569 -0.429508 0.617737
312 rgb/1311868175.531778.png 0.868943 0.0735938 -0.439519 -0.215283 1.4129 -0.433529 0.621337
313 rgb/1311868175.567800.png 0.868467 0.074396 -0.442186 -0.211432 1.41101 -0.436728 0.625137
314 rgb/1311868175.599867.png 0.866963 0.0743126 -0.446086 -0.209434 1.40859 -0.441366 0.629765
315 rgb/1311868175.631778.png 0.86497 0.0750885 -0.449604 -0.209873 1.40648 -0.450257 0.636075
316 rgb/1311868175.667696.png 0.863537 0.0779782 -0.451769 -0.210069 1.40639 -0.458879 0.642541
317 rgb/1311868175.699784.png 0.862848 0.0814799 -0.452833 -0.209279 1.4061 -0.466293 0.647382
318 rgb/1311868175.731708.png 0.862091 0.0846228 -0.453629 -0.209428 1.40482 -0.471503 0.64989
319 rgb/1311868175.767584.png 0.860543 0.0863591 -0.455741 -0.2105 1.40347 -0.479599 0.653214
320 rgb/1311868175.799815.png 0.858638 0.0881155 -0.458797 -0.210914 1.40361 -0.486641 0.656764
321 rgb/1311868175.831761.png 0.856492 0.0890605 -0.462718 -0.210674 1.40609 -0.491043 0.663452
322 rgb/1311868175.867687.png 0.854008 0.090415 -0.466892 -0.210971 1.40787 -0.49716 0.67037
323 rgb/1311868175.899663.png 0.851439 0.0919517 -0.471024 -0.211505 1.41066 -0.503476 0.677772
324 rgb/1311868175.931644.png 0.848856 0.0936563 -0.475019 -0.212205 1.41513 -0.508182 0.685005
325 rgb/1311868175.967871.png 0.846083 0.0945243 -0.479117 -0.213674 1.4184 -0.513795 0.691159
326 rgb/1311868175.999870.png 0.842878 0.0950346 -0.483797 -0.215563 1.42278 -0.518287 0.696849
327 rgb/1311868176.032043.png 0.839136 0.0948242 -0.488971 -0.21856 1.42754 -0.524145 0.705278
328 rgb/1311868176.067949.png 0.834939 0.0956991 -0.493684 -0.2236 1.43282 -0.530778 0.713437
329 rgb/1311868176.099801.png 0.830827 0.096813 -0.498001 -0.228805 1.43805 -0.536578 0.721931
330 rgb/1311868176.131691.png 0.827021 0.0974857 -0.501922 -0.233686 1.4426 -0.543909 0.73041
331 rgb/1311868176.167963.png 0.823187 0.0987025 -0.50593 -0.238028 1.44868 -0.549262 0.739672
332 rgb/1311868176.199892.png 0.820076 0.0985422 -0.509327 -0.241565 1.45546 -0.555001 0.748881
333 rgb/1311868176.231937.png 0.817665 0.0970561 -0.512287 -0.244066 1.46198 -0.559036 0.758035
334 rgb/1311868176.267779.png 0.815534 0.094091 -0.514963 -0.246712 1.46799 -0.564983 0.767424
335 rgb/1311868176.299834.png 0.813317 0.0919522 -0.517345 -0.249835 1.47379 -0.571161 0.77852
336 rgb/1311868176.331871.png 0.811427 0.0903177 -0.518921 -0.253283 1.48069 -0.576653 0.790443
337 rgb/1311868176.367752.png 0.810238 0.0885288 -0.5196 -0.25631 1.48663 -0.581111 0.800741
338 rgb/1311868176.399921.png 0.809455 0.0857912 -0.520276 -0.258337 1.49283 -0.582704 0.810524
339 rgb/1311868176.431678.png 0.808607 0.0815738 -0.521254 -0.260378 1.49893 -0.584973 0.820723
340 rgb/1311868176.467865.png 0.807895 0.0767247 -0.521943 -0.262674 1.50402 -0.588532 0.831391
341 rgb/1311868176.499760.png 0.80763 0.0725759 -0.52224 -0.264074 1.50813 -0.593269 0.840642
342 rgb/1311868176.531915.png 0.807202 0.0698319 -0.52246 -0.265679 1.51288 -0.594559 0.849586
343 rgb/1311868176.567758.png 0.806097 0.0680515 -0.522933 -0.268552 1.51693 -0.597778 0.857863
344 rgb/1311868176.602124.png 0.805155 0.0668441 -0.523445 -0.270674 1.51965 -0.599886 0.864777
345 rgb/1311868176.631719.png 0.804528 0.0640838 -0.52454 -0.271087 1.52414 -0.600932 0.872471
346 rgb/1311868176.667782.png 0.804174 0.0604446 -0.525459 -0.271193 1.52525 -0.604915 0.878791
347 rgb/1311868176.699787.png 0.80377 0.0576127 -0.526648 -0.270701 1.52809 -0.606563 0.88567
348 rgb/1311868176.731819.png 0.803335 0.0552294 -0.527124 -0.27156 1.52875 -0.61086 0.892006
349 rgb/1311868176.767814.png 0.802931 0.0551684 -0.527318 -0.272391 1.5282 -0.616115 0.896172
350 rgb/1311868176.799720.png 0.802285 0.0566016 -0.528019 -0.272642 1.53059 -0.618145 0.901164
351 rgb/1311868176.831887.png 0.801971 0.0565348 -0.528463 -0.27272 1.5329 -0.620492 0.906449
352 rgb/1311868176.867790.png 0.801909 0.0553827 -0.528877 -0.272334 1.53425 -0.621986 0.912132
353 rgb/1311868176.899837.png 0.802083 0.0534427 -0.528684 -0.272585 1.53447 -0.626813 0.918781
354 rgb/1311868176.931762.png 0.802873 0.0525536 -0.527327 -0.273059 1.5333 -0.630304 0.924509
355 rgb/1311868176.967856.png 0.803305 0.0529123 -0.525982 -0.274313 1.5313 -0.633037 0.928829
356 rgb/1311868176.999907.png 0.803003 0.05383 -0.525575 -0.275792 1.5315 -0.63388 0.933523
357 rgb/1311868177.031966.png 0.80285 0.0536827 -0.525539 -0.276337 1.53125 -0.632627 0.940087
358 rgb/1311868177.067892.png 0.80239 0.0520996 -0.525745 -0.277581 1.52954 -0.63395 0.946498
359 rgb/1311868177.099730.png 0.801511 0.0506466 -0.526099 -0.27971 1.52671 -0.638513 0.954586
360 rgb/1311868177.131895.png 0.801299 0.050455 -0.525324 -0.281803 1.52345 -0.644752 0.96362
361 rgb/1311868177.168091.png 0.801803 0.0522216 -0.523421 -0.283582 1.51959 -0.649291 0.97083
362 rgb/1311868177.199869.png 0.802379 0.0545526 -0.520986 -0.285987 1.51435 -0.653429 0.976105
363 rgb/1311868177.231903.png 0.802812 0.0561904 -0.519138 -0.287809 1.5096 -0.656868 0.981797
364 rgb/1311868177.267807.png 0.803287 0.0561535 -0.518059 -0.288435 1.50532 -0.658637 0.987077
365 rgb/1311868177.299871.png 0.803159 0.0542015 -0.518185 -0.288936 1.50089 -0.660285 0.992837
366 rgb/1311868177.331730.png 0.8022 0.0523692 -0.519093 -0.290306 1.49528 -0.665012 0.999012
367 rgb/1311868177.367900.png 0.80135 0.0511152 -0.519865 -0.291495 1.4903 -0.671931 1.0059
368 rgb/1311868177.399987.png 0.800919 0.052659 -0.519811 -0.292497 1.48628 -0.679487 1.01419
369 rgb/1311868177.431827.png 0.801073 0.0559657 -0.518957 -0.292978 1.48511 -0.683425 1.02205
370 rgb/1311868177.467848.png 0.802273 0.0568119 -0.517467 -0.292168 1.48354 -0.685788 1.02865
371 rgb/1311868177.499762.png 0.803813 0.0551053 -0.516272 -0.290368 1.48297 -0.684291 1.03454
372 rgb/1311868177.531751.png 0.804104 0.0505883 -0.516308 -0.290322 1.48317 -0.682194 1.0413
373 rgb/1311868177.567851.png 0.803263 0.0448324 -0.516526 -0.293193 1.47981 -0.684591 1.04903
374 rgb/1311868177.599732.png 0.802395 0.0411246 -0.516642 -0.295896 1.47736 -0.68772 1.05763
375 rgb/1311868177.632083.png 0.801463 0.0398529 -0.516129 -0.299471 1.47488 -0.691723 1.06595
376 rgb/1311868177.667866.png 0.800804 0.0398866 -0.515333 -0.302583 1.47407 -0.694609 1.07455
377 rgb/1311868177.699913.png 0.800788 0.0396047 -0.514377 -0.304285 1.47247 -0.697021 1.08092
378 rgb/1311868177.731996.png 0.8005 0.0381753 -0.514669 -0.30473 1.4725 -0.695276 1.08656
379 rgb/1311868177.767937.png 0.799104 0.034987 -0.516482 -0.305709 1.47199 -0.697144 1.09225
380 rgb/1311868177.799899.png 0.796882 0.0322993 -0.51974 -0.306281 1.47113 -0.699538 1.09746
381 rgb/1311868177.832005.png 0.793197 0.031348 -0.524558 -0.30773 1.47386 -0.700522 1.10481
382 rgb/1311868177.867810.png 0.789243 0.0303051 -0.52899 -0.310401 1.47539 -0.704965 1.11309
383 rgb/1311868177.899856.png 0.786088 0.0299108 -0.532601 -0.312266 1.4792 -0.707639 1.12124
384 rgb/1311868177.931937.png 0.782775 0.0302026 -0.535747 -0.315164 1.48229 -0.709279 1.12776
385 rgb/1311868177.967919.png 0.778638 0.0301718 -0.539423 -0.319121 1.48512 -0.711618 1.13553
386 rgb/1311868178.000124.png 0.774579 0.0302526 -0.543391 -0.322244 1.4893 -0.714111 1.14237
387 rgb/1311868178.031988.png 0.77007 0.0288473 -0.548233 -0.324968 1.49382 -0.71442 1.14988
388 rgb/1311868178.068015.png 0.765157 0.0270457 -0.553435 -0.327897 1.49715 -0.713185 1.15784
389 rgb/1311868178.100039.png 0.759646 0.0252783 -0.558654 -0.331975 1.50113 -0.715702 1.16624
390 rgb/1311868178.131987.png 0.753997 0.0251993 -0.563381 -0.336836 1.50477 -0.720477 1.1754
391 rgb/1311868178.167955.png 0.749812 0.0261872 -0.567017 -0.339987 1.50991 -0.724634 1.18458
392 rgb/1311868178.199855.png 0.746772 0.027241 -0.569389 -0.34262 1.51488 -0.729214 1.19471
393 rgb/1311868178.231966.png 0.745043 0.0299145 -0.570025 -0.345096 1.51963 -0.734345 1.20426
394 rgb/1311868178.267968.png 0.744405 0.0334341 -0.569126 -0.347624 1.52495 -0.737715 1.21018
395 rgb/1311868178.299815.png 0.743639 0.0359575 -0.569002 -0.34921 1.53077 -0.737927 1.21574
396 rgb/1311868178.332180.png 0.741845 0.0360185 -0.570432 -0.350685 1.53558 -0.737619 1.21984
397 rgb/1311868178.367989.png 0.738844 0.0339195 -0.5735 -0.352222 1.54176 -0.736665 1.2258
398 rgb/1311868178.400074.png 0.735534 0.0293627 -0.576846 -0.354089 1.54572 -0.738411 1.23175
399 rgb/1311868178.432167.png 0.732805 0.0249724 -0.580228 -0.354559 1.54873 -0.741075 1.23665
400 rgb/1311868178.467895.png 0.730131 0.0214603 -0.583936 -0.354218 1.5552 -0.741622 1.24186
401 rgb/1311868178.500102.png 0.727671 0.0172924 -0.58686 -0.354674 1.55964 -0.74359 1.2469
402 rgb/1311868178.531933.png 0.726221 0.0142828 -0.589252 -0.353814 1.56392 -0.745827 1.25023
403 rgb/1311868178.567928.png 0.724699 0.0128194 -0.591405 -0.353398 1.56988 -0.746223 1.25333
404 rgb/1311868178.600064.png 0.72338 0.0118498 -0.593016 -0.353435 1.57635 -0.747396 1.2558
405 rgb/1311868178.632030.png 0.722716 0.0108131 -0.594187 -0.352859 1.58231 -0.74766 1.2568
406 rgb/1311868178.668047.png 0.721634 0.00991587 -0.595711 -0.35253 1.58977 -0.746238 1.25676
407 rgb/1311868178.699917.png 0.720063 0.00790717 -0.597238 -0.353208 1.59629 -0.745928 1.25708
408 rgb/1311868178.731905.png 0.71888 0.00640406 -0.598473 -0.353559 1.6036 -0.74736 1.2588
409 rgb/1311868178.767938.png 0.718509 0.005824 -0.598934 -0.353542 1.61118 -0.747368 1.25819
410 rgb/1311868178.799974.png 0.717955 0.00572109 -0.599646 -0.353461 1.62042 -0.747959 1.25726
411 rgb/1311868178.831967.png 0.717767 0.00464221 -0.600166 -0.352978 1.6302 -0.747287 1.25671
412 rgb/1311868178.867919.png 0.717952 0.00226729 -0.600425 -0.352183 1.63978 -0.746597 1.25613
413 rgb/1311868178.900038.png 0.71786 -2.96109e-05 -0.600468 -0.352303 1.64875 -0.74903 1.25532
414 rgb/1311868178.932267.png 0.717732 -0.000283539 -0.600307 -0.35284 1.65856 -0.749528 1.2526
415 rgb/1311868178.967934.png 0.717259 2.8223e-05 -0.600611 -0.353283 1.6694 -0.750934 1.25197
416 rgb/1311868179.000009.png 0.718007 0.000262179 -0.599745 -0.353236 1.68056 -0.752563 1.25171
417 rgb/1311868179.032182.png 0.719943 0.0001783 -0.598069 -0.352135 1.69269 -0.751907 1.24986
418 rgb/1311868179.067847.png 0.721699 -0.00169056 -0.596375 -0.351408 1.70521 -0.749455 1.24608
419 rgb/1311868179.100093.png 0.722328 -0.00504159 -0.595878 -0.350927 1.71661 -0.747329 1.24199
420 rgb/1311868179.132026.png 0.721182 -0.00772011 -0.596834 -0.351611 1.72735 -0.745044 1.2402
421 rgb/1311868179.167985.png 0.718903 -0.0077564 -0.597828 -0.354576 1.73699 -0.747925 1.23943
422 rgb/1311868179.200163.png 0.717904 -0.00433172 -0.597869 -0.356583 1.75027 -0.748529 1.23982
423 rgb/1311868179.232011.png 0.71826 -0.00200727 -0.596149 -0.358758 1.76552 -0.749084 1.23873
424 rgb/1311868179.268108.png 0.720793 -0.00401681 -0.592669 -0.359426 1.77817 -0.748355 1.23796
425 rgb/1311868179.300467.png 0.724362 -0.00951304 -0.589135 -0.357957 1.78828 -0.746861 1.23635
426 rgb/1311868179.333050.png 0.725829 -0.0153939 -0.587511 -0.357449 1.79699 -0.744594 1.23444
427 rgb/1311868179.368133.png 0.724654 -0.0195985 -0.587595 -0.359481 1.80567 -0.744806 1.23398
428 rgb/1311868179.400093.png 0.723218 -0.0229243 -0.587869 -0.361723 1.81528 -0.747666 1.23535
429 rgb/1311868179.432203.png 0.723153 -0.024808 -0.587133 -0.362923 1.82206 -0.749254 1.2413
430 rgb/1311868179.467999.png 0.725173 -0.0244061 -0.583847 -0.364216 1.83124 -0.751226 1.24218
431 rgb/1311868179.500080.png 0.728064 -0.023728 -0.580014 -0.364618 1.83974 -0.750921 1.24219
432 rgb/1311868179.532184.png 0.73054 -0.0243942 -0.576893 -0.364573 1.84974 -0.749871 1.24087
433 rgb/1311868179.567958.png 0.731341 -0.0281293 -0.574719 -0.366129 1.85636 -0.754941 1.24009
434 rgb/1311868179.600201.png 0.731568 -0.0307251 -0.573357 -0.3676 1.86335 -0.75501 1.24231
435 rgb/1311868179.632001.png 0.732016 -0.0323517 -0.572047 -0.368609 1.87119 -0.756438 1.24613
436 rgb/1311868179.668182.png 0.732998 -0.0330693 -0.570195 -0.36946 1.87808 -0.759115 1.24981
437 rgb/1311868179.700151.png 0.734423 -0.03283 -0.56804 -0.369971 1.88687 -0.760736 1.25173
438 rgb/1311868179.732177.png 0.735411 -0.0333212 -0.566057 -0.371002 1.89365 -0.763742 1.25304
439 rgb/1311868179.768285.png 0.736466 -0.0336784 -0.564641 -0.371036 1.90131 -0.763375 1.25365
440 rgb/1311868179.800056.png 0.736363 -0.0343527 -0.564524 -0.371357 1.90892 -0.764716 1.25549
441 rgb/1311868179.832089.png 0.734952 -0.0352696 -0.565383 -0.372755 1.91674 -0.767624 1.25904
442 rgb/1311868179.867839.png 0.733437 -0.0355583 -0.566362 -0.374224 1.92316 -0.770576 1.26303
443 rgb/1311868179.899932.png 0.731596 -0.0354504 -0.567625 -0.37592 1.93025 -0.773695 1.26738
444 rgb/1311868179.932050.png 0.729844 -0.0356371 -0.56896 -0.377287 1.93558 -0.777051 1.2725
445 rgb/1311868179.968012.png 0.728127 -0.0355336 -0.57069 -0.378 1.94069 -0.779689 1.2769
446 rgb/1311868179.999962.png 0.725431 -0.0349717 -0.573217 -0.379411 1.94998 -0.781396 1.27925
447 rgb/1311868180.031945.png 0.721826 -0.0350767 -0.576398 -0.381452 1.95694 -0.78431 1.28543
448 rgb/1311868180.068076.png 0.71894 -0.0358354 -0.57898 -0.382919 1.96512 -0.788975 1.29264
449 rgb/1311868180.100092.png 0.717449 -0.0376152 -0.580212 -0.38368 1.9718 -0.793611 1.29953
450 rgb/1311868180.131924.png 0.716378 -0.0398226 -0.580967 -0.384313 1.97866 -0.797654 1.3056
451 rgb/1311868180.168096.png 0.714829 -0.0423521 -0.582029 -0.38532 1.98352 -0.801889 1.31176
452 rgb/1311868180.200023.png 0.71337 -0.0444589 -0.583582 -0.385437 1.98977 -0.806706 1.31781
453 rgb/1311868180.232155.png 0.71177 -0.0463786 -0.585108 -0.385855 1.99698 -0.810374 1.32322
454 rgb/1311868180.268004.png 0.709939 -0.0481904 -0.586564 -0.386796 2.00314 -0.813644 1.32924
455 rgb/1311868180.299978.png 0.708402 -0.0499753 -0.588035 -0.387154 2.01075 -0.815556 1.33441
456 rgb/1311868180.331912.png 0.706209 -0.0518836 -0.589518 -0.38865 2.01611 -0.817274 1.33963
457 rgb/1311868180.368101.png 0.703828 -0.053294 -0.591205 -0.390213 2.02194 -0.819496 1.34483
458 rgb/1311868180.400081.png 0.70178 -0.0553104 -0.592751 -0.391274 2.02699 -0.822242 1.35026
459 rgb/1311868180.432000.png 0.699758 -0.0573028 -0.594292 -0.392269 2.03239 -0.823568 1.355
460 rgb/1311868180.468133.png 0.69768 -0.0596748 -0.595434 -0.393882 2.03757 -0.824682 1.35957
461 rgb/1311868180.500082.png 0.696091 -0.0622114 -0.596454 -0.394757 2.04138 -0.826422 1.36409
462 rgb/1311868180.531936.png 0.694121 -0.0643912 -0.597393 -0.396453 2.04442 -0.829207 1.36903
